frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_z,three_x
93,1,187.87,209.30,245.85,294.81,0.767,0,216.86,294.81,-4.0735,3.4109
93,2,245.13,219.09,315.45,320.39,0.685,0,280.29,320.39,-3.8603,4.4122
93,4,731.94,122.93,757.59,197.78,0.651,0,744.77,197.78,3.6281,7.4523
93,8,707.73,106.29,733.14,167.37,0.794,0,720.43,167.37,5.6024,6.5798
94,1,187.88,209.31,245.84,294.81,0.769,0,216.86,294.81,-4.0734,3.4107
94,2,245.28,219.10,315.63,320.36,0.685,0,280.46,320.36,-3.8590,4.4130
94,4,732.11,122.94,757.51,197.96,0.654,0,744.81,197.96,3.6172,7.4549
94,8,708.09,106.22,733.51,167.31,0.802,0,720.80,167.31,5.6133,6.5855
95,1,187.90,209.32,245.84,294.79,0.771,0,216.87,294.79,-4.0732,3.4104
95,2,245.34,219.10,315.72,320.34,0.685,0,280.53,320.34,-3.8584,4.4132
95,4,732.11,122.90,757.35,198.22,0.684,0,744.73,198.22,3.5998,7.4566
95,8,708.60,106.30,734.06,167.50,0.801,0,721.33,167.50,5.6053,6.5991
96,1,187.91,209.32,245.85,294.78,0.770,0,216.88,294.78,-4.0731,3.4104
96,2,245.34,219.10,315.76,320.33,0.685,0,280.55,320.33,-3.8582,4.4133
96,4,732.15,122.90,757.16,198.26,0.681,0,744.65,198.26,3.5966,7.4559
96,8,708.93,106.42,734.47,167.82,0.793,0,721.70,167.82,5.5808,6.6125
97,1,187.90,209.32,245.87,294.82,0.769,0,216.88,294.82,-4.0734,3.4113
97,2,245.44,219.11,315.95,320.36,0.685,0,280.70,320.36,-3.8575,4.4149
97,4,732.37,122.97,756.98,197.80,0.674,0,744.68,197.80,3.6256,7.4512
97,8,709.10,106.53,734.68,168.05,0.795,0,721.89,168.05,5.5629,6.6206
98,1,187.86,209.31,245.78,294.74,0.772,0,216.82,294.74,-4.0731,3.4089
98,2,245.09,218.89,316.17,320.89,0.704,0,280.63,320.89,-3.8624,4.4231
98,4,732.33,122.96,756.83,198.09,0.678,0,744.58,198.09,3.6063,7.4529
98,8,709.16,106.67,734.86,168.23,0.792,0,722.01,168.23,5.5482,6.6265
99,1,187.85,209.31,245.72,294.70,0.767,0,216.78,294.70,-4.0731,3.4079
99,2,245.00,218.80,316.33,321.07,0.713,0,280.66,321.07,-3.8636,4.4262
99,4,732.28,122.93,756.68,198.17,0.677,0,744.48,198.17,3.5997,7.4523
99,8,709.13,106.68,734.96,168.18,0.787,0,722.04,168.18,5.5535,6.6260
100,1,187.83,209.31,245.66,294.66,0.768,0,216.75,294.66,-4.0730,3.4067
100,2,244.99,218.75,316.44,321.08,0.716,0,280.71,321.08,-3.8635,4.4269
100,4,732.30,122.87,756.61,198.26,0.673,0,744.46,198.26,3.5940,7.4529
100,8,708.74,106.55,734.82,168.08,0.790,0,721.78,168.08,5.5580,6.6193
101,1,187.94,209.27,245.81,294.67,0.776,0,216.88,294.67,-4.0722,3.4080
101,2,245.12,218.68,316.97,321.46,0.714,0,281.04,321.46,-3.8645,4.4357
101,4,732.27,122.35,756.59,198.17,0.718,0,744.43,198.17,3.5992,7.4516
101,8,708.89,106.58,735.17,168.10,0.798,0,722.03,168.10,5.5608,6.6241
102,1,187.99,209.26,245.86,294.65,0.775,0,216.93,294.65,-4.0717,3.4080
102,2,244.79,218.88,316.35,321.41,0.677,0,280.57,321.41,-3.8671,4.4311
102,4,732.33,121.90,756.67,198.28,0.708,0,744.50,198.28,3.5935,7.4538
102,8,709.19,106.50,735.66,168.25,0.803,0,722.42,168.25,5.5530,6.6345
103,1,188.01,209.26,245.85,294.61,0.776,0,216.93,294.61,-4.0713,3.4072
103,2,244.70,218.75,316.48,321.82,0.679,0,280.59,321.82,-3.8704,4.4379
103,4,732.56,121.51,756.97,198.40,0.717,0,744.77,198.40,3.5893,7.4591
103,8,709.45,106.38,736.10,168.39,0.811,0,722.77,168.39,5.5459,6.6438
104,1,188.01,209.26,245.84,294.59,0.776,0,216.93,294.59,-4.0711,3.4066
104,2,244.86,218.92,316.29,321.53,0.680,0,280.57,321.53,-3.8681,4.4331
104,4,732.67,121.20,757.06,198.40,0.704,0,744.86,198.40,3.5905,7.4606
104,8,710.06,106.44,736.81,168.71,0.794,0,723.44,168.71,5.5278,6.6622
105,1,187.98,209.26,245.83,294.61,0.773,0,216.90,294.61,-4.0714,3.4069
105,2,244.95,218.99,316.23,321.43,0.676,0,280.59,321.43,-3.8672,4.4316
105,4,732.87,120.10,757.43,198.25,0.707,0,745.15,198.25,3.6036,7.4632
105,8,710.65,106.48,737.35,168.93,0.774,0,724.00,168.93,5.5172,6.6767
106,1,187.94,209.26,245.80,294.63,0.772,0,216.87,294.63,-4.0719,3.4071
106,2,244.97,218.77,316.60,321.63,0.712,0,280.79,321.63,-3.8676,4.4365
106,4,733.11,119.32,757.84,198.39,0.703,0,745.48,198.39,3.5990,7.4697
106,8,710.99,106.52,737.61,168.96,0.771,0,724.30,168.96,5.5191,6.6827
107,1,187.93,209.26,245.78,294.63,0.772,0,216.86,294.63,-4.0720,3.4070
107,2,245.13,218.69,316.94,321.68,0.711,0,281.03,321.68,-3.8664,4.4392
107,4,733.18,118.65,758.15,198.50,0.670,0,745.67,198.50,3.5949,7.4738
107,8,711.09,106.54,737.78,168.99,0.719,0,724.44,168.99,5.5182,6.6860
108,1,187.93,209.26,245.81,294.68,0.772,0,216.87,294.68,-4.0723,3.4080
108,2,245.14,218.67,317.06,321.68,0.712,0,281.10,321.68,-3.8660,4.4397
108,4,733.24,118.00,758.40,198.53,0.662,0,745.82,198.53,3.5951,7.4764
108,8,711.44,106.41,738.19,169.06,0.681,0,724.82,169.06,5.5189,6.6941
109,1,187.94,209.27,245.80,294.68,0.772,0,216.87,294.68,-4.0723,3.4080
109,2,245.15,218.66,317.15,321.66,0.712,0,281.15,321.66,-3.8655,4.4398
109,4,733.19,117.27,758.49,198.40,0.628,0,745.84,198.40,3.6032,7.4753
109,8,711.90,106.26,738.58,168.77,0.737,0,725.24,168.77,5.5520,6.6964
110,1,187.96,209.27,245.81,294.64,0.774,0,216.89,294.64,-4.0719,3.4075
110,2,245.21,218.68,317.24,321.56,0.707,0,281.23,321.56,-3.8642,4.4388
110,4,732.99,116.69,758.36,198.30,0.655,0,745.68,198.30,3.6076,7.4717
110,8,712.05,106.16,738.74,168.70,0.712,0,725.39,168.70,5.5607,6.6978
110,9,734.32,117.34,757.83,175.53,0.369,0,746.08,175.53,5.2869,7.1857
111,1,187.97,209.27,245.82,294.64,0.774,0,216.89,294.64,-4.0717,3.4073
111,2,245.21,218.69,317.31,321.52,0.705,0,281.26,321.52,-3.8635,4.4382
111,4,732.86,116.38,758.18,197.99,0.653,0,745.52,197.99,3.6251,7.4660
111,8,712.61,106.11,739.23,168.60,0.721,0,725.92,168.60,5.5792,6.7054
111,9,734.01,117.21,757.66,175.75,0.395,0,745.84,175.75,5.2644,7.1848
112,1,187.97,209.27,245.82,294.63,0.774,0,216.90,294.63,-4.0717,3.4073
112,2,245.26,218.70,317.46,321.48,0.705,0,281.36,321.48,-3.8626,4.4385
112,4,732.68,116.08,757.98,197.84,0.659,0,745.33,197.84,3.6317,7.4614
112,8,713.12,106.14,739.60,168.49,0.761,0,726.36,168.49,5.5967,6.7114
112,9,733.55,117.01,757.41,176.10,0.384,0,745.48,176.10,5.2287,7.1838
113,1,188.00,209.26,245.94,294.73,0.771,0,216.97,294.73,-4.0720,3.4102
113,2,245.22,218.70,317.54,321.48,0.703,0,281.38,321.48,-3.8625,4.4387
113,4,732.53,115.65,757.89,197.88,0.652,0,745.21,197.88,3.6278,7.4601
113,8,713.46,106.13,739.84,168.46,0.750,0,726.65,168.46,5.6045,6.7161
113,9,733.44,116.70,757.25,175.69,0.363,0,745.35,175.69,5.2619,7.1752
114,1,188.02,209.26,245.97,294.74,0.771,0,217.00,294.74,-4.0719,3.4105
114,2,245.31,218.71,317.74,321.45,0.700,0,281.52,321.45,-3.8613,4.4392
114,4,732.58,115.41,757.84,197.64,0.647,0,745.21,197.64,3.6433,7.4573
114,8,714.20,106.15,740.37,168.47,0.767,0,727.29,168.47,5.6141,6.7279
114,9,733.55,116.53,757.02,174.68,0.378,0,745.28,174.68,5.3481,7.1588
115,1,187.55,209.43,244.88,294.14,0.731,0,216.22,294.14,-4.0724,3.3909
115,2,245.27,218.64,317.44,320.95,0.736,0,281.35,320.95,-3.8582,4.4297
115,4,732.78,115.45,757.49,196.51,0.591,0,745.13,196.51,3.7142,7.4435
115,8,714.43,106.33,740.58,168.88,0.778,0,727.50,168.88,5.5794,6.7398
116,1,187.41,209.49,244.43,293.92,0.731,0,215.92,293.92,-4.0726,3.3835
116,2,245.24,218.62,317.34,320.76,0.735,0,281.29,320.76,-3.8570,4.4261
116,4,732.98,115.24,757.35,195.79,0.582,0,745.16,195.79,3.7612,7.4358
116,8,715.19,106.45,741.13,169.08,0.783,0,728.16,169.08,5.5721,6.7557
117,1,187.38,209.51,244.24,293.84,0.731,0,215.81,293.84,-4.0727,3.3808
117,2,245.22,218.61,317.31,320.69,0.735,0,281.26,320.69,-3.8566,4.4247
117,4,733.01,114.87,757.33,195.82,0.606,0,745.17,195.82,3.7589,7.4363
117,8,715.87,106.55,741.61,169.21,0.782,0,728.74,169.21,5.5691,6.7687
117,9,733.46,116.04,757.69,176.68,0.514,0,745.58,176.68,5.1816,7.1940
118,1,187.41,209.52,244.16,293.80,0.732,0,215.78,293.80,-4.0726,3.3798
118,2,245.20,218.60,317.31,320.65,0.735,0,281.26,320.65,-3.8563,4.4241
118,4,733.14,115.10,757.10,195.45,0.583,0,745.12,195.45,3.7827,7.4312
118,8,716.32,106.64,741.79,169.19,0.776,0,729.05,169.19,5.5765,6.7740
119,1,187.45,209.53,244.11,293.78,0.732,0,215.78,293.78,-4.0724,3.3792
119,2,245.18,218.60,317.32,320.64,0.738,0,281.25,320.64,-3.8563,4.4239
119,4,733.21,115.19,756.81,194.72,0.580,0,745.01,194.72,3.8288,7.4211
119,8,716.62,106.85,741.76,168.98,0.773,0,729.19,168.98,5.5984,6.7725
120,1,187.49,209.53,244.09,293.78,0.732,0,215.79,293.78,-4.0723,3.3793
120,2,245.14,218.61,317.28,320.61,0.734,0,281.21,320.61,-3.8563,4.4231
120,4,733.12,114.69,756.86,195.05,0.592,0,744.99,195.05,3.8067,7.4247
120,8,716.86,107.20,741.69,168.97,0.780,0,729.27,168.97,5.6001,6.7740
120,9,733.60,115.72,757.12,175.06,0.492,0,745.36,175.06,5.3165,7.1659
121,1,187.46,209.51,244.01,293.80,0.731,0,215.74,293.80,-4.0729,3.3794
121,2,245.14,218.62,317.26,320.57,0.740,0,281.20,320.57,-3.8560,4.4223
121,4,733.40,114.91,756.90,194.65,0.516,0,745.15,194.65,3.8352,7.4225
121,8,717.09,107.45,741.69,168.93,0.775,0,729.39,168.93,5.6063,6.7753
121,9,734.26,115.74,756.96,173.14,0.412,0,745.61,173.14,5.4884,7.1409
122,1,187.50,209.50,244.00,293.80,0.732,0,215.75,293.80,-4.0728,3.3794
122,2,245.16,218.63,317.29,320.54,0.739,0,281.22,320.54,-3.8556,4.4220
122,4,733.42,115.05,757.03,195.30,0.539,0,745.22,195.30,3.7935,7.4312
122,8,717.40,107.59,741.83,168.66,0.774,0,729.61,168.66,5.6349,6.7742
122,9,734.38,115.82,756.99,173.20,0.419,0,745.68,173.20,5.4849,7.1430
123,1,187.54,209.50,243.99,293.80,0.731,0,215.77,293.80,-4.0727,3.3797
123,2,245.16,218.64,317.33,320.55,0.736,0,281.24,320.55,-3.8555,4.4223
123,4,733.67,115.08,757.33,195.49,0.506,0,745.50,195.49,3.7852,7.4375
123,8,717.56,107.72,741.92,168.57,0.781,0,729.74,168.57,5.6456,6.7749
123,9,734.93,115.89,757.02,171.80,0.379,0,745.98,171.80,5.6146,7.1264
124,1,187.56,209.49,243.98,293.82,0.732,0,215.77,293.82,-4.0728,3.3801
124,2,245.16,218.65,317.36,320.56,0.736,0,281.26,320.56,-3.8555,4.4226
124,4,733.64,114.62,757.75,196.35,0.532,0,745.70,196.35,3.7322,7.4503
124,8,717.84,107.70,742.25,168.55,0.784,0,730.05,168.55,5.6523,6.7801
124,9,734.99,115.82,757.21,172.03,0.312,0,746.10,172.03,5.5960,7.1322
125,1,187.58,209.49,243.96,293.83,0.732,0,215.77,293.83,-4.0729,3.3802
125,2,245.17,218.66,317.40,320.56,0.736,0,281.29,320.56,-3.8554,4.4228
125,4,734.93,115.34,757.05,189.13,0.448,0,745.99,189.13,4.2242,7.3695
125,8,717.84,107.69,742.37,168.60,0.786,0,730.11,168.60,5.6487,6.7821
126,1,187.63,209.49,243.97,293.82,0.731,0,215.80,293.82,-4.0726,3.3804
126,2,245.15,218.66,317.41,320.55,0.735,0,281.28,320.55,-3.8553,4.4227
126,4,734.11,114.75,757.97,194.09,0.545,0,746.04,194.09,3.8841,7.4297
126,8,717.95,107.61,742.65,168.64,0.793,0,730.30,168.64,5.6479,6.7865
126,9,735.08,115.86,757.61,172.75,0.301,0,746.34,172.75,5.5352,7.1479
127,1,187.64,209.49,243.96,293.83,0.731,0,215.80,293.83,-4.0727,3.3805
127,2,245.14,218.66,317.42,320.55,0.736,0,281.28,320.55,-3.8553,4.4226
127,4,733.76,114.60,758.30,195.97,0.541,0,746.03,195.97,3.7611,7.4511
127,8,718.16,107.62,742.98,168.62,0.799,0,730.57,168.62,5.6541,6.7911
127,9,735.14,115.91,757.64,172.77,0.301,0,746.39,172.77,5.5339,7.1491
128,1,187.70,209.50,243.99,293.82,0.732,0,215.84,293.82,-4.0723,3.3807
128,2,245.15,218.67,317.47,320.57,0.735,0,281.31,320.57,-3.8552,4.4231
128,4,733.75,114.53,758.52,196.45,0.528,0,746.14,196.45,3.7313,7.4581
128,8,718.37,107.60,743.33,168.55,0.794,0,730.85,168.55,5.6659,6.7949
129,1,187.55,209.47,243.83,293.88,0.732,0,215.69,293.88,-4.0738,3.3806
129,2,245.15,218.66,317.50,320.56,0.735,0,281.32,320.56,-3.8551,4.4232
129,4,734.13,115.07,758.72,196.11,0.535,0,746.42,196.11,3.7570,7.4587
129,8,718.58,107.62,743.69,168.57,0.797,0,731.14,168.57,5.6682,6.8006
130,1,187.53,209.47,243.77,293.89,0.730,0,215.65,293.89,-4.0743,3.3807
130,2,245.17,218.66,317.55,320.58,0.734,0,281.36,320.58,-3.8550,4.4238
130,4,734.34,115.23,759.14,196.45,0.584,0,746.74,196.45,3.7397,7.4672
130,8,718.67,107.50,744.09,168.99,0.800,0,731.38,168.99,5.6331,6.8129
131,1,187.52,209.47,243.71,293.91,0.730,0,215.61,293.91,-4.0747,3.3806
131,2,245.14,218.66,317.55,320.59,0.735,0,281.35,320.59,-3.8553,4.4239
131,4,734.54,115.47,759.33,196.07,0.587,0,746.94,196.07,3.7667,7.4661
131,8,718.99,107.56,744.53,169.22,0.801,0,731.76,169.22,5.6187,6.8240
132,1,187.52,209.46,243.67,293.91,0.730,0,215.59,293.91,-4.0748,3.3806
132,2,245.12,218.66,317.55,320.59,0.736,0,281.33,320.59,-3.8553,4.4238
132,4,734.49,115.29,759.59,196.25,0.595,0,747.04,196.25,3.7562,7.4697
132,8,719.60,107.77,745.13,169.35,0.801,0,732.37,169.35,5.6168,6.8374
133,1,187.55,209.46,243.65,293.91,0.730,0,215.60,293.91,-4.0748,3.3806
133,2,245.11,218.66,317.56,320.60,0.735,0,281.34,320.60,-3.8554,4.4239
133,4,734.49,115.54,759.70,196.33,0.583,0,747.09,196.33,3.7519,7.4714
133,8,719.84,107.91,745.36,169.33,0.806,0,732.60,169.33,5.6219,6.8414
134,1,187.58,209.47,243.64,293.91,0.730,0,215.61,293.91,-4.0747,3.3806
134,2,245.16,218.66,317.62,320.59,0.734,0,281.39,320.59,-3.8549,4.4242
134,4,734.56,115.76,759.63,195.58,0.589,0,747.10,195.58,3.8005,7.4630
134,8,719.94,108.08,745.42,169.24,0.807,0,732.68,169.24,5.6323,6.8411
135,1,187.58,209.46,243.59,293.91,0.729,0,215.58,293.91,-4.0749,3.3804
135,2,245.17,218.66,317.65,320.58,0.734,0,281.41,320.58,-3.8547,4.4242
135,4,734.34,115.68,759.70,195.84,0.609,0,747.02,195.84,3.7829,7.4647
135,8,719.94,108.18,745.42,169.18,0.809,0,732.68,169.18,5.6373,6.8402
136,1,187.58,209.46,243.55,293.90,0.729,0,215.57,293.90,-4.0749,3.3801
136,2,245.17,218.66,317.66,320.57,0.734,0,281.41,320.57,-3.8546,4.4240
136,4,734.20,116.17,759.58,195.83,0.621,0,746.89,195.83,3.7813,7.4627
136,8,719.85,108.24,745.36,169.14,0.810,0,732.60,169.14,5.6396,6.8381
137,1,187.57,209.47,243.50,293.90,0.729,0,215.53,293.90,-4.0752,3.3799
137,2,245.13,218.68,317.62,320.57,0.734,0,281.38,320.57,-3.8548,4.4236
137,4,734.09,116.52,759.53,195.91,0.659,0,746.81,195.91,3.7756,7.4623
137,8,719.80,108.26,745.35,169.18,0.808,0,732.57,169.18,5.6353,6.8382
138,1,187.58,209.47,243.49,293.94,0.730,0,215.53,293.94,-4.0755,3.3808
138,2,244.72,218.66,317.17,320.64,0.727,0,280.94,320.64,-3.8583,4.4215
138,4,734.19,116.82,759.55,195.52,0.643,0,746.87,195.52,3.8013,7.4588
138,8,719.76,108.18,745.36,169.18,0.805,0,732.56,169.18,5.6352,6.8379
139,1,187.63,209.47,243.52,293.95,0.729,0,215.57,293.95,-4.0753,3.3813
139,2,244.59,218.65,316.96,320.67,0.724,0,280.77,320.67,-3.8596,4.4207
139,4,734.12,116.99,759.61,195.67,0.644,0,746.87,195.67,3.7914,7.4605
139,8,719.70,107.96,745.41,169.21,0.808,0,732.55,169.21,5.6322,6.8384
140,1,187.62,209.47,243.47,293.95,0.730,0,215.55,293.95,-4.0755,3.3811
140,2,244.69,218.67,316.97,320.63,0.725,0,280.83,320.63,-3.8588,4.4204
140,4,734.00,117.10,759.70,196.10,0.649,0,746.85,196.10,3.7633,7.4651
140,8,719.64,107.77,745.44,169.21,0.802,0,732.54,169.21,5.6322,6.8381
141,1,187.63,209.47,243.43,293.91,0.729,0,215.53,293.91,-4.0753,3.3801
141,2,245.40,218.72,317.69,320.47,0.734,0,281.55,320.47,-3.8529,4.4234
141,4,733.55,116.97,759.71,197.16,0.669,0,746.63,197.16,3.6927,7.4735
141,8,719.64,107.70,745.48,169.20,0.807,0,732.56,169.20,5.6334,6.8383
142,1,187.66,209.47,243.40,293.87,0.728,0,215.53,293.87,-4.0750,3.3793
142,2,245.80,218.74,318.23,320.39,0.740,0,282.01,320.39,-3.8492,4.4258
142,4,733.20,116.96,759.72,197.95,0.668,0,746.46,197.95,3.6401,7.4797
142,8,719.57,107.69,745.43,169.16,0.807,0,732.50,169.16,5.6362,6.8365
143,1,187.67,209.49,243.37,293.86,0.728,0,215.52,293.86,-4.0750,3.3788
143,2,245.91,218.76,318.50,320.35,0.739,0,282.20,320.35,-3.8477,4.4267
143,4,733.06,117.03,759.76,198.34,0.669,0,746.41,198.34,3.6149,7.4832
143,8,719.50,107.65,745.42,169.19,0.804,0,732.46,169.19,5.6324,6.8363
144,1,187.68,209.49,243.35,293.86,0.729,0,215.52,293.86,-4.0750,3.3788
144,2,245.86,218.77,318.60,320.34,0.738,0,282.23,320.34,-3.8474,4.4267
144,4,733.08,117.08,759.81,198.19,0.672,0,746.44,198.19,3.6245,7.4821
144,8,719.47,107.74,745.23,168.72,0.813,0,732.35,168.72,5.6744,6.8256
145,1,187.67,209.49,243.32,293.87,0.728,0,215.50,293.87,-4.0752,3.3789
145,2,245.78,218.76,318.66,320.34,0.739,0,282.22,320.34,-3.8475,4.4266
145,4,733.00,117.05,759.86,198.34,0.721,0,746.43,198.34,3.6148,7.4836
145,8,719.24,107.68,745.13,168.83,0.819,0,732.18,168.83,5.6615,6.8246
146,1,187.66,209.49,243.28,293.89,0.725,0,215.47,293.89,-4.0755,3.3791
146,2,245.66,218.76,318.68,320.36,0.738,0,282.17,320.36,-3.8479,4.4264
146,4,732.95,117.09,759.92,198.51,0.724,0,746.44,198.51,3.6041,7.4855
146,8,719.08,107.54,744.95,168.64,0.821,0,732.02,168.64,5.6770,6.8179
147,1,187.84,209.56,243.44,293.88,0.736,0,215.64,293.88,-4.0743,3.3803
147,2,245.86,218.79,318.99,320.33,0.733,0,282.42,320.33,-3.8461,4.4281
147,4,732.97,117.02,760.06,198.60,0.747,0,746.51,198.60,3.6000,7.4876
147,8,718.77,107.43,744.71,168.72,0.815,0,731.74,168.72,5.6642,6.8145
148,1,187.91,209.58,243.50,293.87,0.736,0,215.70,293.87,-4.0737,3.3806
148,2,245.86,218.79,319.13,320.34,0.734,0,282.50,320.34,-3.8456,4.4288
148,4,732.95,116.91,760.10,198.56,0.737,0,746.53,198.56,3.6021,7.4874
148,8,718.20,107.19,744.15,168.49,0.814,0,731.18,168.49,5.6769,6.7997
149,1,187.92,209.58,243.53,293.88,0.737,0,215.72,293.88,-4.0736,3.3809
149,2,245.83,218.79,319.21,320.34,0.733,0,282.52,320.34,-3.8455,4.4290
149,4,732.95,116.79,760.07,198.26,0.722,0,746.51,198.26,3.6210,7.4839
149,8,717.77,106.87,743.75,168.23,0.810,0,730.76,168.23,5.6944,6.7871
150,1,187.95,209.59,243.59,293.89,0.738,0,215.77,293.89,-4.0734,3.3817
150,2,245.79,218.79,319.29,320.35,0.731,0,282.54,320.35,-3.8454,4.4292
150,4,732.70,116.65,759.91,198.22,0.738,0,746.31,198.22,3.6206,7.4804
150,8,717.39,106.60,743.35,167.95,0.809,0,730.37,167.95,5.7139,6.7746
151,1,187.95,209.59,243.62,293.90,0.739,0,215.79,293.90,-4.0734,3.3820
151,2,245.77,218.79,319.37,320.34,0.730,0,282.57,320.34,-3.8452,4.4293
151,4,732.36,116.36,759.79,198.52,0.720,0,746.07,198.52,3.5992,7.4801
151,8,717.09,106.30,743.06,167.78,0.795,0,730.08,167.78,5.7246,6.7661
152,1,187.94,209.59,243.61,293.88,0.738,0,215.78,293.88,-4.0733,3.3815
152,2,245.72,218.79,319.41,320.33,0.731,0,282.57,320.33,-3.8451,4.4292
152,4,732.14,115.94,759.78,198.54,0.714,0,745.96,198.54,3.5960,7.4787
152,8,716.67,105.96,742.68,167.80,0.793,0,729.68,167.80,5.7164,6.7590
153,1,187.98,209.59,243.64,293.84,0.738,0,215.81,293.84,-4.0728,3.3808
153,2,245.58,218.77,319.36,320.37,0.732,0,282.47,320.37,-3.8461,4.4290
153,4,732.02,115.67,759.81,198.71,0.685,0,745.91,198.71,3.5849,7.4798
153,8,716.34,105.84,742.36,167.94,0.798,0,729.35,167.94,5.6973,6.7558
153,9,734.18,116.41,757.81,173.37,0.415,0,745.99,173.37,5.4743,7.1512
154,1,187.99,209.59,243.67,293.83,0.735,0,215.83,293.83,-4.0725,3.3809
154,2,245.49,218.75,319.36,320.39,0.733,0,282.43,320.39,-3.8466,4.4291
154,4,731.97,115.54,759.84,198.75,0.661,0,745.90,198.75,3.5823,7.4801
154,8,716.18,105.87,742.19,168.21,0.794,0,729.18,168.21,5.6695,6.7578
154,9,733.91,116.39,758.20,173.35,0.414,0,746.06,173.35,5.4768,7.1522
155,1,188.02,209.59,243.73,293.82,0.734,0,215.87,293.82,-4.0721,3.3810
155,2,245.10,218.72,318.99,320.45,0.734,0,282.04,320.45,-3.8495,4.4270
155,4,732.02,115.47,759.57,197.50,0.433,0,745.80,197.50,3.6599,7.4647
155,8,716.06,105.74,742.01,168.27,0.813,0,729.03,168.27,5.6612,6.7562
155,9,733.86,116.30,758.48,172.96,0.616,0,746.17,172.96,5.5133,7.1480
156,1,188.02,209.59,243.78,293.85,0.734,0,215.90,293.85,-4.0722,3.3820
156,2,244.35,218.67,318.18,320.62,0.727,0,281.27,320.62,-3.8559,4.4236
156,4,731.79,115.40,759.71,198.75,0.447,0,745.75,198.75,3.5802,7.4778
156,8,715.79,105.64,741.61,168.27,0.808,0,728.70,168.27,5.6561,6.7500
156,9,733.73,116.17,758.58,172.97,0.582,0,746.15,172.97,5.5127,7.1479
157,1,188.00,209.59,243.79,293.86,0.729,0,215.90,293.86,-4.0723,3.3821
157,2,243.99,218.64,317.67,320.74,0.728,0,280.83,320.74,-3.8598,4.4222
157,8,715.46,105.39,741.20,168.23,0.815,0,728.33,168.23,5.6534,6.7424
157,9,733.46,115.97,758.47,172.95,0.646,0,745.97,172.95,5.5114,7.1443
158,1,187.99,209.59,243.79,293.86,0.728,0,215.89,293.86,-4.0723,3.3820
158,2,243.87,218.63,317.36,320.80,0.728,0,280.62,320.80,-3.8617,4.4215
158,8,715.25,105.24,740.93,168.24,0.815,0,728.09,168.24,5.6491,6.7382
158,9,733.12,115.76,758.16,172.85,0.666,0,745.64,172.85,5.5147,7.1369
159,1,187.97,209.58,243.79,293.86,0.729,0,215.88,293.86,-4.0723,3.3819
159,2,243.93,218.62,317.21,320.80,0.731,0,280.57,320.80,-3.8620,4.4212
159,8,714.66,105.08,740.36,168.20,0.807,0,727.51,168.20,5.6428,6.7268
159,9,732.63,115.62,757.52,172.84,0.684,0,745.07,172.84,5.5067,7.1266
160,1,187.98,209.59,243.82,293.85,0.733,0,215.90,293.85,-4.0722,3.3819
160,2,244.46,218.65,317.59,320.68,0.734,0,281.02,320.68,-3.8580,4.4227
160,8,714.26,105.01,739.96,168.13,0.806,0,727.11,168.13,5.6428,6.7181
160,9,732.33,115.69,756.94,172.77,0.705,0,744.63,172.77,5.5060,7.1176
161,1,187.81,209.54,243.65,293.85,0.720,0,215.73,293.85,-4.0734,3.3804
161,2,244.68,218.65,317.73,320.61,0.739,0,281.20,320.61,-3.8563,4.4230
161,8,714.23,104.91,739.80,167.86,0.806,0,727.01,167.86,5.6663,6.7110
161,9,732.27,115.65,756.69,172.76,0.695,0,744.48,172.76,5.5042,7.1148
162,1,187.76,209.53,243.56,293.83,0.719,0,215.66,293.83,-4.0737,3.3795
162,2,244.89,218.66,317.90,320.57,0.737,0,281.39,320.57,-3.8547,4.4239
162,8,714.16,104.81,739.70,167.82,0.807,0,726.93,167.82,5.6682,6.7089
162,9,732.23,115.50,756.54,172.83,0.694,0,744.39,172.83,5.4970,7.1141
163,1,187.77,209.53,243.54,293.82,0.719,0,215.65,293.82,-4.0736,3.3790
163,2,245.03,218.67,318.05,320.54,0.737,0,281.54,320.54,-3.8536,4.4246
163,8,714.21,104.76,739.71,167.82,0.806,0,726.96,167.82,5.6686,6.7094
163,9,732.24,115.26,756.43,172.77,0.710,0,744.34,172.77,5.5009,7.1124
164,1,187.76,209.53,243.51,293.82,0.720,0,215.64,293.82,-4.0738,3.3790
164,2,245.15,218.69,318.17,320.51,0.736,0,281.66,320.51,-3.8525,4.4250
164,8,714.21,104.74,739.66,167.86,0.809,0,726.93,167.86,5.6652,6.7095
164,9,732.30,115.11,756.33,172.69,0.710,0,744.31,172.69,5.5081,7.1106
165,1,187.66,209.49,243.51,294.00,0.726,0,215.58,294.00,-4.0756,3.3824
165,2,245.43,218.70,318.46,320.38,0.745,0,281.95,320.38,-3.8496,4.4251
165,8,714.18,104.77,739.62,167.90,0.810,0,726.90,167.90,5.6607,6.7098
165,9,731.96,115.14,755.74,172.47,0.609,0,743.85,172.47,5.5204,7.0988
165,4,730.62,113.84,757.54,195.98,0.327,0,744.08,195.98,3.7344,7.4214
166,1,187.63,209.48,243.51,294.06,0.726,0,215.57,294.06,-4.0763,3.3837
166,2,245.50,218.71,318.60,320.34,0.745,0,282.05,320.34,-3.8485,4.4252
166,8,714.10,104.79,739.54,167.94,0.812,0,726.82,167.94,5.6552,6.7092
